Record_ID,Record_Date,Academic_Year,School,School_Type,City,Student_ID,Student_First_Name,Student_Last_Name,Student_Full_Name,Age,Grade_Level,Department,Teacher,Grade_Score,Grade_Category,Presence_Rate_Pct,Absence_Days,Late_Arrivals,Students_Per_Computer,Classroom_Size,Library_Books,Lab_Equipment_Score,Internet_Quality,Playground_Quality,Budget_Per_Student,Teaching_Materials_Budget,Infrastructure_Budget,Extra_Curricular_Budget,Student_Teacher_Ratio,Graduation_Rate_Pct,University_Admission_Rate_Pct,Parent_Satisfaction_Score,Student_Satisfaction_Score,Participates_Sports,Participates_Arts,Participates_Clubs
EDU000965,2021-11-04,2020-2021,Lycée Jean Moulin,Public,Sheffield,STU14622,Manon,Mercier,Manon Mercier,14,3ème,Physique,Arthur Girard,10.2,Moyen (D),88.6,19,5,5,30,11283,83,Excellent,Mauvais,1439,12198,105725,9744,23.3,94,77,87,78,Non,Oui,Non
EDU000966,2026-02-15,2023-2024,Lycée Albert Einstein,Privé,Liverpool,STU98317,Nicolas,Laurent,Nicolas Laurent,17,Terminale,Biologie,Gabriel Lambert,13.0,Bien (C),76.4,4,4,5,37,8025,57,Excellent,Bon,1744,27636,37910,8352,22.2,72,67,72,53,Non,Non,Oui
EDU000967,2023-03-18,2022-2023,Lycée Alexandre Dumas,Public,London,STU98129,Louis,Michel,Louis Michel,12,5ème,Sport,Felix Vincent,15.7,Très bien (B),89.2,14,2,3,36,1732,52,Excellent,Excellent,2668,49141,69854,13934,25.5,83,63,95,59,Non,Oui,Oui
EDU000968,2025-04-28,2025-2026,Lycée Thomas Edison,Public,Nantes,STU71718,Nicolas,Martinez,Nicolas Martinez,18,Terminale,Sciences,Felix Vincent,14.9,Très bien (B),97.2,16,12,4,38,4397,45,Bon,Bon,1603,15895,29807,10645,22.5,75,70,70,74,Oui,Oui,Non
EDU000969,2022-04-25,2024-2025,Lycée Jean Moulin,Public,San Diego,STU91093,Julia,Simon,Julia Simon,17,Terminale,Arts,Antoine Michel,13.2,Bien (C),84.4,11,6,2,31,11388,57,Moyen,Excellent,1248,39129,35573,19443,23.3,94,94,81,55,Oui,Non,Non
EDU000970,2024-06-16,2020-2021,Lycée Albert Einstein,Privé,San Antonio,STU37010,Sophie,Bernard,Sophie Bernard,16,2nde,Chimie,Alice Bonnet,9.1,Insuffisant (E),86.1,13,9,1,37,10157,95,Mauvais,Excellent,1865,30034,45279,7433,10.6,72,56,93,65,Oui,Oui,Non
EDU000971,2021-11-30,2020-2021,Lycée Simone de Beauvoir,Public,Lyon,STU32149,Thomas,David,Thomas David,14,2nde,Arts,Michel Dupont,11.0,Moyen (D),97.0,12,9,4,35,2514,86,Excellent,Mauvais,2779,33540,38418,19808,14.7,84,64,69,88,Non,Oui,Non
EDU000972,2021-05-28,2023-2024,Lycée Nelson Mandela,Privé,London,STU34319,Zoe,Garcia,Zoe Garcia,11,6ème,Histoire-Géographie,Sophie Martin,10.8,Moyen (D),88.1,16,12,5,21,10823,46,Mauvais,Bon,983,19823,52424,14685,26.9,90,61,85,66,Non,Non,Non
EDU000973,2021-08-08,2024-2025,Lycée Jean Jaurès,Privé,Dallas,STU52323,Lea,Bernard,Lea Bernard,17,1ère,Économie,Clara Moreau,13.1,Bien (C),94.6,8,1,5,35,1506,54,Moyen,Bon,2177,48385,40013,16766,23.7,73,75,64,73,Oui,Oui,Non
EDU000974,2025-01-20,2024-2025,Lycée Voltaire,Privé,Nice,STU70603,Manon,Martin,Manon Martin,12,4ème,Français,Antoine Michel,17.2,Excellent (A),76.7,7,12,2,30,6631,65,Excellent,Bon,1513,12410,121003,2821,21.0,86,69,83,67,Oui,Oui,Oui
EDU000975,2023-04-04,2022-2023,Lycée Albert Einstein,Privé,Glasgow,STU49065,Lena,Roux,Lena Roux,13,5ème,Musique,Zoe Legrand,14.9,Très bien (B),84.1,7,10,1,35,11207,61,Moyen,Mauvais,1691,27620,42012,2851,27.5,93,45,79,53,Oui,Oui,Oui
EDU000976,2024-05-16,2024-2025,Lycée Albert Einstein,Privé,Marseille,STU93202,Hugo,Roux,Hugo Roux,16,2nde,Sport,Raphael Francois,13.8,Bien (C),98.3,10,14,1,35,17152,45,Mauvais,Excellent,1587,7140,100544,15461,20.0,71,76,79,54,Oui,Non,Non
EDU000977,2025-01-24,2020-2021,Lycée Victor Hugo,Public,New York,STU40390,Camille,Vincent,Camille Vincent,18,Terminale,Chimie,Alice Bonnet,13.3,Bien (C),89.0,3,14,4,34,16230,95,Mauvais,Excellent,838,30413,83351,9354,16.2,90,95,89,90,Oui,Oui,Non
EDU000978,2023-03-14,2021-2022,Lycée Albert Einstein,Privé,Lyon,STU86040,Thomas,Leroy,Thomas Leroy,17,Terminale,Biologie,Lena Fournier,14.9,Très bien (B),93.9,15,8,3,23,1010,59,Moyen,Excellent,2043,33756,66942,5836,20.8,81,74,61,71,Non,Oui,Non
EDU000979,2024-09-14,2024-2025,Lycée Victor Hugo,Public,Phoenix,STU49176,Julia,Fournier,Julia Fournier,17,Terminale,Arts,Marie Richard,9.6,Insuffisant (E),89.4,12,9,4,31,10500,83,Moyen,Mauvais,2198,35234,49284,18768,21.3,84,59,70,74,Oui,Non,Non
EDU000980,2022-12-12,2020-2021,Lycée Simone de Beauvoir,Public,Manchester,STU89803,Alice,Martin,Alice Martin,15,2nde,Chimie,Nicolas Martinez,13.1,Bien (C),85.4,13,12,5,39,6963,95,Mauvais,Excellent,1694,39039,44659,15427,25.6,85,42,88,78,Non,Non,Non
EDU000981,2022-12-20,2026-2027,Lycée Alexandre Dumas,Public,Lyon,STU63250,Alice,Fournier,Alice Fournier,12,5ème,Langues,Manon Dupont,12.7,Bien (C),79.6,14,2,1,21,15345,88,Bon,Moyen,1304,13520,119954,7648,13.7,95,42,86,84,Oui,Non,Oui
EDU000982,2023-05-19,2021-2022,Lycée Marie Curie,Public,Montpellier,STU28756,Lucas,Lambert,Lucas Lambert,13,5ème,Physique,Clara Moreau,10.4,Moyen (D),94.7,0,12,5,28,8424,83,Excellent,Mauvais,2208,47884,44213,8249,16.8,87,65,80,58,Non,Oui,Oui
EDU000983,2026-01-28,2021-2022,Lycée Voltaire,Privé,New York,STU16364,Anna,Bonnet,Anna Bonnet,11,6ème,Musique,Hugo Simon,11.9,Moyen (D),88.9,9,15,3,27,4494,47,Excellent,Moyen,1482,28731,101766,12191,28.1,86,40,80,65,Non,Non,Non
EDU000984,2021-01-01,2022-2023,Lycée Marie Curie,Public,Los Angeles,STU65610,Gabriel,Vincent,Gabriel Vincent,16,2nde,Chimie,Lucas Mercier,13.0,Bien (C),79.5,7,4,2,23,9162,44,Mauvais,Excellent,1181,45726,95466,15149,29.3,76,77,68,84,Non,Non,Oui
EDU000985,2021-07-10,2021-2022,Lycée Voltaire,Privé,Philadelphia,STU30644,Camille,Lambert,Camille Lambert,17,Terminale,Physique,Camille Garcia,15.6,Très bien (B),86.8,18,12,3,29,4763,67,Excellent,Bon,1597,16976,142791,2217,19.4,70,70,65,52,Oui,Non,Non
EDU000986,2022-05-08,2020-2021,Lycée Thomas Edison,Public,Manchester,STU99273,Emma,Robert,Emma Robert,13,5ème,Biologie,Arthur Girard,15.5,Très bien (B),77.1,15,11,3,31,9899,44,Mauvais,Moyen,2970,37655,46041,4233,11.1,98,57,85,76,Oui,Non,Non
EDU000987,2021-10-06,2020-2021,Lycée Jean Moulin,Public,Leeds,STU63182,Hugo,Richard,Hugo Richard,17,1ère,Physique,Lucas Mercier,9.4,Insuffisant (E),96.7,12,1,4,37,12195,58,Bon,Bon,854,42543,107638,18635,29.0,74,55,95,63,Non,Oui,Non
EDU000988,2023-07-31,2020-2021,Lycée Victor Hugo,Public,Liverpool,STU87911,Clara,David,Clara David,11,5ème,Histoire-Géographie,Nicolas Martinez,12.9,Bien (C),81.7,17,10,5,23,16083,40,Excellent,Moyen,981,12003,123321,18264,22.2,97,70,68,51,Oui,Non,Oui
EDU000989,2022-01-02,2020-2021,Lycée Victor Schoelcher,Public,Nice,STU30281,Adam,Vincent,Adam Vincent,16,2nde,Biologie,Camille Garcia,9.3,Insuffisant (E),80.7,4,14,1,28,19853,81,Bon,Mauvais,2194,38129,52342,5379,16.9,90,63,80,57,Oui,Non,Oui
EDU000990,2021-08-08,2023-2024,Lycée Victor Schoelcher,Public,London,STU31610,Antoine,Morel,Antoine Morel,11,6ème,Informatique,Lucas Mercier,11.0,Moyen (D),96.5,9,5,3,37,16327,92,Bon,Mauvais,1449,30262,44153,13332,22.0,86,74,75,54,Oui,Non,Non
EDU000991,2025-07-15,2021-2022,Lycée Montesquieu,Privé,Phoenix,STU70435,Anna,Lambert,Anna Lambert,13,3ème,Économie,Hugo Simon,11.0,Moyen (D),90.9,6,10,3,39,16153,73,Mauvais,Bon,2341,28717,134925,5614,16.8,82,85,79,64,Oui,Oui,Oui
EDU000992,2020-11-16,2024-2025,Lycée Albert Einstein,Privé,Bordeaux,STU26431,Zoe,Moreau,Zoe Moreau,13,4ème,Physique,Ines Lefevre,17.7,Excellent (A),93.0,18,9,1,39,3156,66,Moyen,Mauvais,1734,36318,118842,6176,15.8,75,65,84,58,Oui,Non,Non
EDU000993,2023-02-22,2020-2021,Lycée Victor Schoelcher,Public,Nice,STU88590,Louis,Lambert,Louis Lambert,11,5ème,Physique,Jean Bernard,14.9,Très bien (B),95.8,1,3,3,24,16294,55,Excellent,Excellent,2684,17081,57783,14976,16.2,72,56,91,71,Non,Oui,Oui
EDU000994,2023-08-26,2024-2025,Lycée Jean Moulin,Public,Marseille,STU90003,Sophie,Legrand,Sophie Legrand,16,Terminale,Langues,Antoine Michel,15.1,Très bien (B),81.8,9,5,2,38,18652,80,Bon,Moyen,2509,49852,118904,17771,25.8,95,55,82,65,Oui,Oui,Oui
EDU000995,2024-01-17,2021-2022,Lycée Nelson Mandela,Privé,Glasgow,STU40969,Manon,Mercier,Manon Mercier,14,3ème,Mathématiques,Sophie Martin,14.8,Très bien (B),89.1,18,1,1,33,10850,93,Mauvais,Mauvais,1076,47265,91727,11866,12.9,86,71,75,70,Non,Non,Oui
EDU000996,2022-08-23,2022-2023,Lycée Montesquieu,Privé,Cardiff,STU26376,Zoe,Durand,Zoe Durand,15,3ème,Sport,Zoe Legrand,9.4,Insuffisant (E),92.6,1,13,4,31,9770,76,Bon,Bon,2052,20151,114921,2629,15.5,97,53,71,72,Oui,Non,Oui
EDU000997,2023-06-14,2021-2022,Lycée Thomas Edison,Public,Phoenix,STU76970,Julia,Lambert,Julia Lambert,10,6ème,Langues,Michel Dupont,17.3,Excellent (A),80.8,10,7,2,21,6924,54,Mauvais,Moyen,1215,16712,49984,11604,25.2,78,41,94,73,Oui,Non,Oui
EDU000998,2024-07-22,2021-2022,Lycée Victor Hugo,Public,Montpellier,STU19518,Lucas,Simon,Lucas Simon,13,3ème,Histoire-Géographie,Clara Moreau,16.2,Excellent (A),83.2,0,15,1,31,12681,60,Mauvais,Excellent,1892,46553,23717,10958,13.0,98,81,79,71,Non,Non,Oui
EDU000999,2022-06-03,2024-2025,Lycée Jean Jaurès,Privé,Dallas,STU58793,Hugo,Bonnet,Hugo Bonnet,16,Terminale,Histoire-Géographie,Antoine Michel,10.9,Moyen (D),75.9,15,2,5,22,9174,92,Moyen,Excellent,2230,19628,91280,10320,28.6,72,89,90,57,Non,Non,Non
EDU001000,2025-01-24,2020-2021,Lycée Thomas Edison,Public,Philadelphia,STU40227,Louis,Lambert,Louis Lambert,13,5ème,Chimie,Arthur Girard,9.1,Insuffisant (E),81.2,13,3,4,24,3439,82,Moyen,Mauvais,1772,25705,44451,2303,27.5,70,69,87,54,Non,Oui,Non
EDU001001,2024-12-27,2022-2023,Lycée Marie Curie,Public,Lyon,STU56989,Ines,Lambert,Ines Lambert,17,1ère,Arts,Zoe Legrand,14.0,Très bien (B),92.1,13,0,5,21,2243,46,Excellent,Excellent,1965,32367,35178,3640,24.7,89,49,91,82,Oui,Oui,Oui
EDU001002,2021-12-14,2023-2024,Lycée Simone de Beauvoir,Public,Liverpool,STU82726,Lea,Durand,Lea Durand,14,2nde,Arts,Gabriel Lambert,13.8,Bien (C),83.8,16,11,4,39,2499,62,Excellent,Mauvais,2168,31231,52024,14458,19.6,86,42,60,80,Oui,Non,Oui
EDU001003,2021-12-04,2025-2026,Lycée Victor Hugo,Public,Leeds,STU48061,Arthur,Andre,Arthur Andre,13,3ème,Chimie,Thomas Leroy,12.4,Bien (C),82.1,14,7,1,37,8272,43,Mauvais,Mauvais,2931,44217,107315,5382,22.8,81,58,95,63,Non,Non,Oui
EDU001004,2023-08-16,2023-2024,Lycée Simone de Beauvoir,Public,Chicago,STU66987,Alice,Bernard,Alice Bernard,15,3ème,Philosophie,Lena Fournier,12.2,Bien (C),84.3,17,10,4,23,3752,67,Moyen,Moyen,2565,7977,102037,13974,26.4,76,59,75,55,Oui,Non,Oui
EDU001005,2020-11-06,2021-2022,Lycée Victor Schoelcher,Public,Cardiff,STU27655,Felix,Bernard,Felix Bernard,14,4ème,Musique,Camille Garcia,13.5,Bien (C),80.3,15,15,4,27,1603,83,Bon,Excellent,2350,37448,136099,5547,21.8,75,66,66,73,Non,Non,Oui
EDU001006,2022-04-12,2020-2021,Lycée Victor Hugo,Public,Sheffield,STU17546,Camille,Andre,Camille Andre,12,5ème,Musique,Emma Laurent,11.9,Moyen (D),76.4,10,9,5,21,17622,87,Excellent,Bon,2831,31310,130126,9762,20.4,85,48,79,74,Oui,Non,Oui
EDU001007,2023-10-31,2026-2027,Lycée Victor Hugo,Public,Strasbourg,STU38804,Nicolas,Roux,Nicolas Roux,18,Terminale,Mathématiques,Michel Dupont,7.2,Très insuffisant (F),78.9,9,7,1,35,10108,46,Mauvais,Mauvais,2086,22791,118347,14697,13.1,89,81,72,72,Oui,Non,Oui
EDU001008,2025-09-27,2021-2022,Lycée Marie Curie,Public,New York,STU92816,Lena,Simon,Lena Simon,13,3ème,Mathématiques,Julie Durand,8.8,Insuffisant (E),80.6,9,1,3,32,16338,68,Excellent,Bon,2272,10165,106721,18995,21.3,71,56,66,83,Oui,Oui,Non
EDU001009,2025-07-03,2023-2024,Lycée Jean Jaurès,Privé,Houston,STU81075,Lucas,Lefevre,Lucas Lefevre,16,Terminale,Musique,Julie Durand,10.5,Moyen (D),82.3,8,15,5,21,19247,64,Bon,Mauvais,1139,26389,46840,17520,17.8,80,85,78,69,Non,Oui,Oui
EDU001010,2023-07-31,2026-2027,Lycée Marie Curie,Public,Nantes,STU29552,Anna,Vincent,Anna Vincent,14,4ème,Philosophie,Nicolas Martinez,9.9,Insuffisant (E),76.8,14,7,4,22,10837,63,Excellent,Bon,1101,12200,149726,3034,23.9,82,83,84,90,Oui,Non,Oui
EDU001011,2025-04-02,2021-2022,Lycée Victor Schoelcher,Public,Glasgow,STU21176,Emma,Michel,Emma Michel,11,6ème,Sport,Jean Bernard,16.7,Excellent (A),89.2,3,3,5,39,5102,86,Moyen,Mauvais,1385,24908,137454,15408,21.2,91,53,78,54,Oui,Oui,Non
EDU001012,2022-11-21,2020-2021,Lycée Jean Jaurès,Privé,Bordeaux,STU77589,Lena,Dubois,Lena Dubois,10,6ème,Musique,Alice Bonnet,15.1,Très bien (B),98.7,10,2,2,25,11317,80,Excellent,Mauvais,809,25297,91741,16759,10.8,81,66,60,86,Non,Oui,Non
EDU001013,2026-04-24,2022-2023,Lycée Alexandre Dumas,Public,Toulouse,STU37876,Manon,Roux,Manon Roux,10,6ème,Langues,Marie Richard,10.6,Moyen (D),95.2,12,8,3,35,5100,88,Bon,Mauvais,2143,48345,133835,10807,25.8,84,57,61,64,Oui,Non,Non
EDU001014,2025-09-17,2025-2026,Lycée Simone de Beauvoir,Public,Austin,STU40103,Emma,Morel,Emma Morel,13,5ème,Français,Felix Vincent,10.3,Moyen (D),93.7,19,9,1,25,14255,59,Excellent,Excellent,2378,6108,68758,7499,18.5,95,68,82,64,Oui,Oui,Non
EDU001015,2023-05-17,2023-2024,Lycée Alexandre Dumas,Public,Cardiff,STU14745,Marie,Andre,Marie Andre,10,6ème,Philosophie,Zoe Legrand,12.1,Bien (C),83.3,13,3,2,30,8400,65,Excellent,Mauvais,1982,6397,26104,11204,18.8,86,65,89,88,Non,Non,Non
EDU001016,2021-06-12,2024-2025,Lycée Voltaire,Privé,Bordeaux,STU95148,Manon,Martin,Manon Martin,12,5ème,Économie,Marie Richard,8.3,Insuffisant (E),76.3,14,14,1,22,15565,71,Bon,Mauvais,2082,42625,91249,8464,26.2,96,42,88,83,Oui,Oui,Oui
EDU001017,2025-05-31,2024-2025,Lycée Alexandre Dumas,Public,Toulouse,STU14785,Julia,Bernard,Julia Bernard,14,4ème,Mathématiques,Julie Durand,17.0,Excellent (A),82.3,11,10,5,33,15671,57,Bon,Bon,1755,48619,146048,11929,23.3,93,66,81,73,Oui,Oui,Oui
EDU001018,2020-12-18,2025-2026,Lycée Alexandre Dumas,Public,Glasgow,STU40688,Julia,Petit,Julia Petit,12,4ème,Mathématiques,Sophie Martin,11.3,Moyen (D),89.6,5,12,4,31,8026,86,Mauvais,Excellent,2756,47440,129632,9712,12.1,84,53,79,77,Oui,Non,Non
EDU001019,2022-11-13,2021-2022,Lycée Montesquieu,Privé,Leeds,STU83420,Maxime,Mercier,Maxime Mercier,17,Terminale,Musique,Gabriel Lambert,12.6,Bien (C),95.9,4,15,4,37,15851,82,Excellent,Moyen,1120,20822,81691,8578,25.8,98,80,84,78,Oui,Non,Oui
EDU001020,2021-10-20,2024-2025,Lycée Thomas Edison,Public,Los Angeles,STU40014,Gabriel,Francois,Gabriel Francois,17,Terminale,Sport,Zoe Legrand,10.0,Moyen (D),78.0,4,10,1,32,19261,79,Bon,Moyen,1877,30765,89235,15128,14.2,88,84,88,50,Oui,Non,Non
EDU001021,2023-04-04,2020-2021,Lycée Thomas Edison,Public,Philadelphia,STU41108,Raphael,Lefevre,Raphael Lefevre,14,4ème,Histoire-Géographie,Manon Dupont,15.0,Très bien (B),99.6,17,12,4,38,5945,63,Moyen,Bon,1024,26578,16253,7689,17.8,71,40,63,55,Oui,Oui,Oui
EDU001022,2025-04-28,2020-2021,Lycée Thomas Edison,Public,Houston,STU86732,Marie,Francois,Marie Francois,13,3ème,Philosophie,Hugo Simon,15.9,Très bien (B),99.2,19,2,2,22,8569,40,Excellent,Bon,1591,39790,89417,14303,26.6,89,43,95,75,Non,Oui,Oui
EDU001023,2021-06-29,2021-2022,Lycée Jean Moulin,Public,Cardiff,STU97203,Lucas,Leroy,Lucas Leroy,14,4ème,Français,Manon Dupont,14.8,Très bien (B),98.6,14,7,4,31,11387,86,Mauvais,Excellent,1367,13286,28827,19377,20.9,98,48,61,76,Oui,Oui,Non
EDU001024,2024-12-23,2023-2024,Lycée Simone de Beauvoir,Public,Toulouse,STU92535,Marie,Girard,Marie Girard,17,1ère,Langues,Michel Dupont,9.4,Insuffisant (E),94.1,20,13,5,27,14879,72,Bon,Moyen,1070,32120,131226,16239,15.5,96,55,69,64,Oui,Oui,Oui
EDU001025,2022-05-05,2026-2027,Lycée Thomas Edison,Public,Nice,STU93239,Rose,Martinez,Rose Martinez,17,Terminale,Économie,Lucas Mercier,16.5,Excellent (A),97.2,7,14,5,28,19601,60,Bon,Bon,2082,17124,118651,10429,15.2,91,83,77,65,Non,Non,Oui
EDU001026,2023-03-01,2022-2023,Lycée Jean Jaurès,Privé,Marseille,STU65847,Nicolas,Bernard,Nicolas Bernard,12,4ème,Physique,Felix Vincent,13.0,Bien (C),87.5,2,10,3,31,2828,89,Mauvais,Bon,2772,39776,135543,3708,13.4,81,76,66,59,Oui,Non,Non
EDU001027,2021-12-21,2021-2022,Lycée Albert Einstein,Privé,Phoenix,STU62014,Louis,Richard,Louis Richard,15,3ème,Mathématiques,Thomas Leroy,9.3,Insuffisant (E),82.4,17,0,2,39,11468,62,Mauvais,Mauvais,1731,34843,61266,13763,29.5,97,77,80,72,Oui,Oui,Non
EDU001028,2021-08-16,2022-2023,Lycée Montesquieu,Privé,Phoenix,STU72846,Marie,Dubois,Marie Dubois,15,1ère,Arts,Lucas Mercier,9.5,Insuffisant (E),99.0,12,14,4,23,4388,50,Moyen,Moyen,1456,18453,64524,3003,25.9,87,42,83,75,Oui,Oui,Oui
EDU001029,2023-07-03,2025-2026,Lycée Victor Schoelcher,Public,Nantes,STU28260,Zoe,Vincent,Zoe Vincent,15,2nde,Langues,Julie Durand,16.0,Excellent (A),76.0,15,6,1,25,15463,54,Mauvais,Moyen,1990,40701,101471,6893,13.7,85,48,60,54,Non,Oui,Non
EDU001030,2023-07-05,2023-2024,Lycée Marie Curie,Public,San Diego,STU19090,Julia,Andre,Julia Andre,15,3ème,Biologie,Julie Durand,12.9,Bien (C),92.5,6,12,3,22,6144,79,Moyen,Moyen,2159,10988,15107,2600,29.1,98,45,62,82,Oui,Non,Non
EDU001031,2025-06-25,2021-2022,Lycée Montesquieu,Privé,Nice,STU37261,Rose,Richard,Rose Richard,15,1ère,Mathématiques,Thomas Leroy,12.8,Bien (C),81.0,1,4,5,27,1092,85,Bon,Moyen,1383,46926,81999,8471,29.9,80,53,67,77,Oui,Oui,Oui
EDU001032,2023-02-23,2023-2024,Lycée Nelson Mandela,Privé,Birmingham,STU65872,Jean,Garcia,Jean Garcia,15,2nde,Musique,Alice Bonnet,13.9,Bien (C),75.2,6,0,3,31,10124,56,Excellent,Excellent,2395,11526,124267,14811,15.3,84,40,61,84,Non,Non,Non
EDU001033,2024-05-11,2020-2021,Lycée Voltaire,Privé,Paris,STU22449,Felix,Girard,Felix Girard,14,3ème,Sciences,Pierre Petit,13.8,Bien (C),85.3,5,0,5,24,10690,46,Excellent,Moyen,824,25830,14760,15367,22.3,92,66,66,62,Oui,Non,Oui
EDU001034,2022-06-17,2022-2023,Lycée Montesquieu,Privé,New York,STU31318,Anna,Durand,Anna Durand,13,5ème,Économie,Alice Bonnet,17.4,Excellent (A),83.1,17,6,4,40,15583,80,Moyen,Bon,2232,22761,25011,12029,19.9,82,51,81,62,Non,Oui,Oui
EDU001035,2022-06-14,2022-2023,Lycée Jean Jaurès,Privé,Toulouse,STU51856,Julia,Simon,Julia Simon,16,2nde,Arts,Julie Durand,13.8,Bien (C),88.8,5,12,1,27,3701,68,Moyen,Excellent,1774,6302,76775,13755,26.0,87,72,60,87,Non,Oui,Non
EDU001036,2024-02-20,2026-2027,Lycée Jean Jaurès,Privé,Liverpool,STU27202,Julia,Martinez,Julia Martinez,13,5ème,Langues,Camille Garcia,17.6,Excellent (A),83.2,9,11,5,25,2480,60,Moyen,Mauvais,2614,26048,126632,18250,22.0,97,45,66,62,Non,Oui,Oui
EDU001037,2024-05-20,2026-2027,Lycée Montesquieu,Privé,Lille,STU28716,Manon,Garcia,Manon Garcia,14,3ème,Informatique,Anna Roux,9.0,Insuffisant (E),99.9,0,11,5,38,16229,42,Excellent,Moyen,1487,16897,40483,8720,14.0,92,73,84,53,Oui,Oui,Non
EDU001038,2021-06-16,2025-2026,Lycée Alexandre Dumas,Public,Houston,STU76530,Sophie,Andre,Sophie Andre,17,1ère,Philosophie,Raphael Francois,13.6,Bien (C),92.2,15,8,4,23,4828,87,Bon,Mauvais,1318,35575,37559,12759,23.9,71,54,73,83,Non,Non,Oui
EDU001039,2026-05-30,2025-2026,Lycée Voltaire,Privé,Los Angeles,STU95453,Lea,Roux,Lea Roux,12,6ème,Économie,Hugo Simon,15.8,Très bien (B),99.2,14,12,2,21,19627,40,Excellent,Mauvais,1771,37534,84597,11738,25.6,80,69,76,69,Non,Oui,Oui
EDU001040,2022-07-30,2024-2025,Lycée Alexandre Dumas,Public,Chicago,STU27752,Felix,Garcia,Felix Garcia,15,3ème,Économie,Antoine Michel,10.8,Moyen (D),80.8,14,11,5,23,13812,41,Moyen,Bon,2196,42993,145107,8858,28.4,86,61,63,79,Non,Non,Non
EDU001041,2023-03-03,2026-2027,Lycée Alexandre Dumas,Public,San Antonio,STU75126,David,Andre,David Andre,13,4ème,Chimie,Alice Bonnet,8.7,Insuffisant (E),82.7,6,9,1,35,7898,43,Mauvais,Excellent,2708,35519,111693,5077,27.6,91,80,72,70,Oui,Oui,Non
EDU001042,2025-01-06,2021-2022,Lycée Voltaire,Privé,San Diego,STU29478,Alice,Richard,Alice Richard,11,5ème,Biologie,Felix Vincent,13.0,Bien (C),82.1,7,6,4,38,12143,48,Moyen,Excellent,1567,19693,32806,6529,28.6,91,65,80,62,Oui,Non,Oui
EDU001043,2024-05-18,2025-2026,Lycée Thomas Edison,Public,Birmingham,STU47321,Maxime,Thomas,Maxime Thomas,15,2nde,Histoire-Géographie,Hugo Simon,13.9,Bien (C),76.3,4,4,2,28,16796,71,Excellent,Moyen,2536,45132,96439,3093,21.7,92,62,80,73,Non,Non,Oui
EDU001044,2025-04-11,2020-2021,Lycée Marie Curie,Public,Lyon,STU42961,Jean,Bertrand,Jean Bertrand,10,6ème,Arts,Emma Laurent,12.1,Bien (C),84.0,8,15,4,23,6246,46,Bon,Excellent,1404,36300,13740,15712,16.5,84,65,66,59,Oui,Oui,Oui
EDU001045,2020-12-18,2025-2026,Lycée Jean Moulin,Public,Birmingham,STU48802,Hugo,Michel,Hugo Michel,13,4ème,Philosophie,Felix Vincent,11.5,Moyen (D),91.8,8,11,3,30,12144,77,Moyen,Excellent,1316,31731,65639,12906,18.6,85,71,91,84,Non,Oui,Oui
EDU001046,2025-04-07,2023-2024,Lycée Jean Moulin,Public,Nice,STU85570,Adam,Petit,Adam Petit,17,1ère,Mathématiques,Hugo Simon,14.1,Très bien (B),79.4,7,12,5,32,5656,67,Excellent,Bon,1552,14808,26270,16553,17.5,80,83,61,75,Oui,Non,Oui
EDU001047,2020-12-07,2023-2024,Lycée Nelson Mandela,Privé,London,STU18799,David,Mercier,David Mercier,14,4ème,Français,Julie Durand,8.4,Insuffisant (E),80.2,6,8,3,39,2086,69,Mauvais,Mauvais,1470,12504,110241,7974,24.6,87,81,72,65,Oui,Oui,Oui
EDU001048,2022-04-24,2023-2024,Lycée Victor Schoelcher,Public,Cardiff,STU54194,Jean,Martin,Jean Martin,11,5ème,Sport,Jean Bernard,9.6,Insuffisant (E),98.0,1,1,5,24,5761,72,Bon,Mauvais,2620,23332,57665,16877,25.6,80,58,95,70,Non,Non,Oui
EDU001049,2021-05-13,2021-2022,Lycée Voltaire,Privé,Cardiff,STU29755,Lea,Petit,Lea Petit,13,5ème,Chimie,Gabriel Lambert,16.6,Excellent (A),75.6,2,5,4,38,19134,43,Moyen,Moyen,2503,32465,105859,18491,21.6,74,57,91,76,Oui,Non,Oui
EDU001050,2023-08-23,2026-2027,Lycée Jean Moulin,Public,Houston,STU92264,Manon,Robert,Manon Robert,13,4ème,Histoire-Géographie,Camille Garcia,12.6,Bien (C),86.3,14,8,4,35,18939,74,Moyen,Excellent,2608,5236,81456,15650,16.4,84,69,63,77,Oui,Oui,Non
EDU001051,2022-05-29,2022-2023,Lycée Marie Curie,Public,San Diego,STU18034,Lea,Roux,Lea Roux,18,Terminale,Histoire-Géographie,Gabriel Lambert,15.3,Très bien (B),85.0,2,12,3,23,15337,41,Excellent,Moyen,1602,37289,29538,18906,28.8,71,71,84,75,Oui,Oui,Oui
EDU001052,2025-03-03,2025-2026,Lycée Montesquieu,Privé,Bristol,STU71859,Lea,Moreau,Lea Moreau,18,Terminale,Musique,Camille Garcia,14.7,Très bien (B),79.8,3,5,3,24,19240,83,Moyen,Bon,2328,49056,80793,4726,26.8,95,51,65,86,Oui,Non,Oui
